index,predicted,actual,error,bedroom,bathroom,LT,LB
860,470666877.8943938,454000000.0,0.03671118478941366,2.0,1.0,153.0,40.0
861,470666877.8943938,551000000.0,0.1457951399375793,2.0,1.0,153.0,40.0
863,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
864,468422930.25489503,440000000.0,0.06459756876112507,2.0,1.0,88.0,50.0
872,390000004.0625867,392000000.0,0.005102030452584886,1.0,1.0,87.0,48.0
874,390000001.5297602,370000000.0,0.05405405818854103,2.0,1.0,70.0,70.0
877,1160262385.9390657,1090000000.0,0.06446090453125293,3.0,1.0,128.0,90.0
878,470807977.89171517,524000000.0,0.10151149257306266,2.0,1.0,98.0,46.0
879,470666877.8943938,545000000.0,0.13639104973505725,2.0,1.0,95.0,60.0
885,470329324.0271244,435000000.0,0.08121683684396415,2.0,1.0,95.0,50.0
890,470725694.77372056,497000000.0,0.05286580528426446,2.0,1.0,81.0,50.0
895,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
896,470666877.8943938,495000000.0,0.04915782243556808,2.0,1.0,84.0,45.0
901,466351916.4937468,490000000.0,0.04826139491072078,2.0,1.0,81.0,45.0
902,466351916.4937468,490000000.0,0.04826139491072078,2.0,1.0,81.0,45.0
903,441515191.18227637,410000000.0,0.07686631995677164,2.0,1.0,80.0,42.0
904,441515191.18227637,391000000.0,0.1291948623587631,2.0,1.0,45.0,91.0
905,470666877.8943938,450000000.0,0.04592639532087511,2.0,1.0,91.0,45.0
909,390000001.7048544,450000000.0,0.13333332954476793,2.0,1.0,80.0,40.0
910,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
911,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
912,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
913,470725694.77372056,517000000.0,0.08950542596959273,2.0,1.0,81.0,50.0
914,390000001.7048544,453000000.0,0.13907284391864363,2.0,1.0,80.0,40.0
916,471350966.6276087,430000000.0,0.09616503866885748,2.0,1.0,75.0,55.0
918,470666877.8943938,449000000.0,0.0482558527714784,2.0,1.0,91.0,45.0
919,470522810.97704446,425000000.0,0.1071124964165752,2.0,2.0,107.0,55.0
921,470666877.8943938,420000000.0,0.12063542355808048,2.0,1.0,90.0,45.0
922,463628736.1606723,407000000.0,0.13913694388371575,2.0,1.0,80.0,45.0
