title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
RUMAH MURAH DI SEDAYU BANTUL YOGYAKARTA,322000000.0,2.0,1.0,1.0,85.0,36.0,"Rumah, Dekat Sekolah",Lisa Wastu,2025-03-15 15:39:32.506081,"Sedayu, Bantul",/properti/bantul/hos17589279/,Sedayu,Bantul
"Rumah Murah, 5 Menit Ke Masjid Suciati Di Ngaglik, Sleman",781000000.0,2.0,1.0,1.0,95.0,57.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Andy Wastu,2025-03-13 15:39:32.506095,"Ngaglik, Sleman",/properti/sleman/hos17587930/,Ngaglik,Sleman
RUMAH MEWAH DI SETURAN,12000000000.0,6.0,6.0,4.0,700.0,707.0,"Rumah, Full Furnished, Siap Huni",FIRDAUS HADNAST,2025-03-13 15:39:32.506121,"Depok, Sleman",/properti/sleman/hos17585783/,Depok,Sleman
Rumah Tinggal 2 Lantai Dalam Perum Green Garden Sumberan Ngestiharjo Sleman,3500000000.0,6.0,2.0,0.0,206.0,266.0,"Rumah, Dekat Sekolah",OFFICE RWNJ,2025-03-13 15:39:32.506137,"Kasihan, Bantul",/properti/bantul/hos17584773/,Kasihan,Bantul
1 Unit Condotel Full Furnish The Alana Jalan Palagan,850000000.0,1.0,1.0,0.0,31.0,31.0,"Rumah, Full Furnished, Dekat Sekolah",DIAH ASIH T.H,2025-03-13 15:39:32.506140,"Ngaglik, Sleman",/properti/sleman/hos17584660/,Ngaglik,Sleman
RUMAH 2 LANTAI DEKAT JOGJABAY,2950000000.0,4.0,3.0,1.0,230.0,200.0,"Rumah, Full Furnished, Dekat Tempat Wisata",MURSITO DGPO,2025-04-05 15:39:32.506144,"Ngemplak, Sleman",/properti/sleman/hos17583488/,Ngemplak,Sleman
RUMAH BAGUS ASRI BAWA HOKI DI BANTUL,1600000000.0,3.0,2.0,1.0,193.0,193.0,Rumah,Rotua Labora,2025-03-13 15:39:32.506146,"Sewon, Bantul",/properti/bantul/hos17583312/,Sewon,Bantul
RUMAH MEWAH KONTEMPORER FULL FURNISHED DEKAT SWALAYAN PAMELA PURWOMARTANI,1590000000.0,3.0,3.0,2.0,133.0,125.0,"Rumah, Full Furnished, Siap Huni, Dekat Akses Transportasi",Rumah Jogja Jogja,2025-03-13 15:39:32.506173,"Kalasan, Sleman",/properti/sleman/hos17531102/,Kalasan,Sleman
Rumah Cluster Dekat Candi Kalasan Prambanan Yogya - Solo Sleman,3200000000.0,5.0,4.0,0.0,296.0,165.0,Rumah,Amfrie Chandra Yuliswan,2025-03-13 15:39:32.506181,"Prambanan, Sleman",/properti/sleman/hos17529664/,Prambanan,Sleman
Dijual cepat rumah dalam perumahan Jl Godean griya arga permai dalam ringroad,925000000.0,3.0,2.0,1.0,134.0,95.0,"Rumah, Dekat Tempat Ibadah",Rachma Fadilla,2025-03-22 15:39:32.506202,"Gamping, Sleman",/properti/sleman/hos17528598/,Gamping,Sleman
"Rumah Pesan Bangun Mulai 225 Jt, Investasi Gurih Dekat Exit Tol",225000000.0,2.0,1.0,1.0,95.0,36.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Melanie May,2025-03-13 15:39:32.506243,"Kalasan, Sleman",/properti/sleman/hos17471704/,Kalasan,Sleman
Rumah 2 Lantai SHM Aranya Town House Hunian Eksklusif,2910000000.0,4.0,3.0,2.0,120.0,168.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Dewantari Wuri Astuti,2025-03-13 15:39:32.506258,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17471346/,Maguwoharjo,Yogyakarta
Rumah Mewah Lokasi Strategis Dalam Perumahan Elite di Umbulharjo Yogyakarta,2300000000.0,5.0,5.0,0.0,163.0,200.0,"Rumah, Dekat Sekolah, Dekat Landmark",OFFICE RWNJ,2025-03-13 15:39:32.506282,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17470560/,Umbulharjo,Yogyakarta
"Dekat Kampus Ugm, Rumah Siap Bangun, Jalan Kaliurang Km.7, Nego",800000000.0,2.0,1.0,1.0,96.0,45.0,"Rumah, Dekat Sekolah, Dekat Landmark",Putria,2025-03-22 15:39:32.506289,"Ngaglik, Sleman",/properti/sleman/hos17411299/,Ngaglik,Sleman
Rumah Tinggal 2 Lantai Lokasi Strategis Dekat Ambaruko Plaza,1700000000.0,3.0,2.0,0.0,118.0,70.0,"Rumah, Dekat Pusat Perbelanjaan",OFFICE RWNJ,2025-03-13 15:39:32.506297,"Banguntapan, Bantul",/properti/bantul/hos17469662/,Banguntapan,Bantul
Rumah Mewah Cluster Exclusive Di Baturetno Banguntapan Bantul,1450000000.0,3.0,3.0,2.0,136.0,110.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Alfiansyah Denny Purwono,2025-03-29 15:39:32.506307,"Banguntapan, Bantul",/properti/bantul/hos17465171/,Banguntapan,Bantul
Rumah Baru Mewah Siap Huni Di Baciro Baru Gondokusuman Yogyakarta,5500000000.0,4.0,4.0,2.0,286.0,200.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Alfiansyah Denny Purwono,2025-03-29 15:39:32.506308,"Gondokusuman, Yogyakarta",/properti/yogyakarta/hos17465404/,Gondokusuman,Yogyakarta
Rumah Mewah Palagan Siap Huni Full Furnished,1300000000.0,5.0,4.0,2.0,250.0,200.0,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",tri indarto,2025-03-15 15:39:32.506323,"Ngaglik, Sleman",/properti/sleman/hos13351661/,Ngaglik,Sleman
Rumah 2 Lantai Perum Dekat Kampus Alma Ata Ringroad Selatan,900000000.0,3.0,2.0,1.0,81.0,80.0,"Rumah, Dekat Sekolah",Mira Jogja,2025-04-11 15:39:32.506402,"Kasihan, Bantul",/properti/bantul/hos17362809/,Kasihan,Bantul
Satset Dasdes Sisa 1 Unit Dekat Tugu Batu Selomartani Harga 280jt,280000000.0,2.0,1.0,1.0,87.0,36.0,"Rumah, Siap Huni, Dekat Sekolah",Melanie May,2025-03-13 15:39:32.506410,"Kalasan, Sleman",/properti/sleman/hos17362022/,Kalasan,Sleman
Rumah Elegan Unfurnished Dekat Malioboro Dan Kampus Jl. Wates,1950000000.0,3.0,2.0,3.0,168.0,110.0,"Rumah, Dekat Sekolah, Dekat Tempat Ibadah",Mira Jogja,2025-04-11 15:39:32.506414,"Kasihan, Bantul",/properti/bantul/hos17361402/,Kasihan,Bantul
Rumah Mewah Di Green Hill Residence Jl. Kaliurang KM 9 Dekat UGM,4000000000.0,3.0,3.0,2.0,170.0,170.0,"Rumah, Dekat Sekolah, Dekat Landmark",MUJI RAHAYU,2025-04-05 15:39:32.506431,"Ngaglik, Sleman",/properti/sleman/hos17288524/,Ngaglik,Sleman
Rumah Mewah Dijual Murah Di Green Hill Dekat UGM & UII,4000000000.0,3.0,3.0,2.0,170.0,170.0,"Rumah, Dekat Sekolah, Dekat Landmark",MUJI RAHAYU,2025-04-05 15:39:32.506432,"Ngaglik, Sleman",/properti/sleman/hos17288561/,Ngaglik,Sleman
Hunian Desain Mediterania Lokasi Strategis di Kalasan Sleman,2500000000.0,4.0,5.0,0.0,147.0,200.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Sekolah",OFFICE RWNJ,2025-03-13 15:39:32.506489,"Kalasan, Sleman",/properti/sleman/hos17309318/,Kalasan,Sleman
Rumah Mewah dengan Luas 2925 Meter Persegi Lokasi Dekat XT Square,38000000000.0,17.0,11.0,0.0,2925.0,903.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Fasilitas Kesehatan",OFFICE RWNJ,2025-03-13 15:39:32.506494,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17309181/,Umbulharjo,Yogyakarta
Promo Rumah Murah di Kalasan Unit Terbatas,350000000.0,2.0,1.0,0.0,64.0,36.0,"Rumah, Dekat Sekolah, Dekat Tempat Ibadah",ELY,2025-04-05 15:39:32.506507,"Kalasan, Sleman",/properti/sleman/hos17307891/,Kalasan,Sleman
Rumah 5 Kamar Tidur Di Jl. Kaliurang KM 7 Dekat Al Azhar dan UGM,1600000000.0,5.0,3.0,1.0,154.0,300.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",MUJI RAHAYU,2025-04-05 15:39:32.506529,"Ngaglik, Sleman",/properti/sleman/hos17257439/,Ngaglik,Sleman
10 Menit Saja!! Ke Kampus Uii..free Semua Biaya Lho..,720000000.0,2.0,1.0,1.0,91.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Rully Java,2025-04-11 16:39:32.506538,"Ngaglik, Sleman",/properti/sleman/hos17256203/,Ngaglik,Sleman
RUMAH BARU DEKAT BMKG YOGYAKARTA di Jl. Kabupaten Utara RSA UGM,835000000.0,2.0,2.0,1.0,106.0,60.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",info rumah jogja kita,2025-03-13 15:39:32.506564,"Mlati, Sleman",/properti/sleman/hos17198305/,Mlati,Sleman
Rumah Mewah dan Luas di Bale Mulia Residence dekat UGM,6300000000.0,6.0,3.0,1.0,356.0,376.0,"Rumah, Dekat Sekolah",MUJI RAHAYU,2025-04-05 15:39:32.506566,"Mlati, Sleman",/properti/sleman/hos17198235/,Mlati,Sleman
RUMAH DIJUAL CEPAT DI PURWOMARTANI SLEMAN,1390000000.0,3.0,2.0,0.0,123.0,104.0,Rumah,Rachma Fadilla,2025-03-22 15:39:32.506570,"Purwomartani , Sleman",/properti/sleman/hos17197450/,Purwomartani,Sleman
RUMAH DIJUAL CEPAT SIAP HUNI DI BELAKANG AMBARUKMO PLAZA JOGJA,800000000.0,3.0,1.0,0.0,70.0,75.0,"Rumah, Full Furnished, Siap Huni, Dekat Pusat Perbelanjaan",Rachma Fadilla,2025-03-22 15:39:32.506571,"Depok, Sleman",/properti/sleman/hos17197423/,Depok,Sleman
RUMAH DIJUAL CEPAT DI PADMA RESIDENCE BANTUL,950000000.0,2.0,2.0,0.0,75.0,85.0,"Rumah, Full Furnished",Rachma Fadilla,2025-03-22 15:39:32.506572,"Bantul, Bantul",/properti/bantul/hos17197347/,Bantul,Bantul
"Rumah Luas Cocok Untuk Homestay Di Kraton, Dekat Malioboro",1500000000.0,5.0,5.0,2.0,347.0,200.0,Rumah,MUJI RAHAYU,2025-04-05 15:39:32.506630,"Kraton, Yogyakarta",/properti/yogyakarta/hos17192236/,Kraton,Yogyakarta
Jual Rumah Di Kadisoka Purwomartani,1300000000.0,2.0,2.0,1.0,104.0,75.0,Rumah,Andyanto kurniawan,2025-03-29 15:39:32.506635,"Kalasan, Sleman",/properti/sleman/hos17141720/,Kalasan,Sleman
RUMAH DIJUAL CEPAT DI GONDANGLEGI WEDOMARTANI,2500000000.0,4.0,4.0,0.0,339.0,300.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan, Dekat Sekolah",Rachma Fadilla,2025-03-22 15:39:32.506642,"Ngemplak, Sleman",/properti/sleman/hos17141053/,Ngemplak,Sleman
Beli 1 Gratis 1 Promo Rumah Terbatas di Sleman Jogja,2460000000.0,4.0,3.0,1.0,196.0,135.0,"Rumah, Dekat Sekolah",Nano Jayantaka,2025-03-13 15:39:32.506643,"Sleman, Sleman",/properti/sleman/hos17140786/,Sleman,Sleman
Deal Spesial Beli Rumah Gratis Bonus Rumah di Sleman Jogja,2650000000.0,4.0,3.0,1.0,213.0,135.0,"Rumah, Dekat Sekolah",Mia,2025-03-22 15:39:32.506653,"Sleman, Sleman",/properti/sleman/hos17140544/,Sleman,Sleman
Rumah klasik bangunan kokoh dalam beteng kraton harga dibawah pasaran,1900000000.0,3.0,3.0,1.0,247.0,172.0,Rumah,pulung agent property,2025-03-13 15:39:32.506683,"Kraton, Yogyakarta",/properti/yogyakarta/hos17137000/,Kraton,Yogyakarta
Rumah Murah di Jogja Kulon Progo Jepang Modern One Gate System,340000000.0,2.0,1.0,0.0,75.0,36.0,"Rumah, Dekat Akses Transportasi",yulia mustika,2025-04-07 15:39:32.506705,"Wates, Kulon Progo",/properti/kulon-progo/hos15792501/,Wates,Kulon Progo
Rumah Cantik Dengan Desain Industrial Di Bawah 1 Miliar Di Sonopakis Lor,950000000.0,3.0,2.0,0.0,117.0,125.0,"Rumah, Dekat Sekolah",SULISTYO RINI,2025-03-13 15:39:32.506724,"Kasihan, Bantul",/properti/bantul/hos17076438/,Kasihan,Bantul
"Rumah Tinggal 3 Kamar Lokasi Strategis Dekat Jl Sambisari, Kalasan, Sleman",1850000000.0,3.0,3.0,0.0,216.0,145.0,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",SULISTYO RINI,2025-03-13 15:39:32.506726,"Kalasan, Sleman",/properti/sleman/hos17076288/,Kalasan,Sleman
Jual Rumah di Pilahan Yogyakarta,795000000.0,2.0,1.0,1.0,90.0,75.0,Rumah,Andyanto kurniawan,2025-03-13 15:39:32.506750,"Kotagede, Yogyakarta",/properti/yogyakarta/hos17024188/,Kotagede,Yogyakarta
Rumah FULL FURNISHED ex GuestHouse pinggir jln diMlati dkt FASUM,1120000000.0,3.0,2.0,2.0,128.0,128.0,"Rumah, Full Furnished",Lidia Chandra,2025-03-15 15:39:32.506753,"Mlati, Sleman",/properti/sleman/hos16011202/,Mlati,Sleman
Rumah cantik siap huni strategis dekat pasar Godean sleman,450000000.0,2.0,1.0,0.0,88.0,50.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Anggry Novian,2025-03-13 15:39:32.506771,"Godean, Sleman",/properti/sleman/hos17021715/,Godean,Sleman
Rumah Unfurnished SHM Dekat Kampus Jl. Palagan Tentara Pelajar,1600000000.0,3.0,2.0,2.0,150.0,132.0,"Rumah, Dekat Sekolah, Dekat Landmark",Drs. Adji Darmanto S,2025-04-11 15:39:32.506776,"Ngaglik, Sleman",/properti/sleman/hos17021384/,Ngaglik,Sleman
Rumah Tepi Jalan Dekat Kampus Dan Swalayan Jl. Lempongsari,1600000000.0,3.0,2.0,2.0,150.0,132.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Drs. Adji Darmanto S,2025-04-11 15:39:32.506778,"Ngaglik, Sleman",/properti/sleman/hos17021111/,Ngaglik,Sleman
Rumah Tinggal Dalam Perumahan Taman Citra Loka Ngaglik Sleman,750000000.0,2.0,2.0,0.0,99.0,60.0,Rumah,SULISTYO RINI,2025-03-13 15:39:32.506779,"Ngaglik, Sleman",/properti/sleman/hos17021069/,Ngaglik,Sleman
Rumah Proses Bangun Dekat Jogja Expo Center Dalam Ringroad,1600000000.0,3.0,3.0,2.0,113.0,200.0,"Rumah, Dekat Sekolah",Jhohanes Andrianto,2025-04-08 15:39:32.506783,"Banguntapan, Bantul",/properti/bantul/hos16232875/,Banguntapan,Bantul
Di Jual Ruko 2 Lantai Di Kota Jogjakarta Dekat Rs Pratama,4000000000.0,1.0,2.0,4.0,219.0,209.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-03-29 15:39:32.506843,"Mergangsan, Yogyakarta",/properti/yogyakarta/hos16968553/,Mergangsan,Yogyakarta
Dijual Segera Rumah di Jl Kaliurang Km 11,650000000.0,3.0,2.0,0.0,127.0,80.0,"Rumah, Dekat Sekolah, Dekat Landmark",ELY,2025-04-05 15:39:32.506858,"Sleman, Yogyakarta",/properti/yogyakarta/hos16967263/,Sleman,Yogyakarta
Rumah Dalam Perumahan Dekat Jl Kaliurang Km 8 Condongcatur Jogja,1300000000.0,3.0,2.0,1.0,120.0,170.0,"Rumah, Dekat Landmark",DIAH ASIH T.H,2025-03-13 15:39:32.506883,"Depok, Sleman",/properti/sleman/hos16915413/,Depok,Sleman
"Rumah Mewah Di Perum Casa Grande, Dekat Kampus Upn Jogja",4500000000.0,4.0,4.0,1.0,300.0,227.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",DIAH ASIH T.H,2025-03-13 15:39:32.506885,"Depok, Sleman",/properti/sleman/hos16915349/,Depok,Sleman
Promo Rumah Dekat YIA Kulonprogo Mulai 250 Juta - Pengasih,250000000.0,2.0,1.0,1.0,71.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Nano Jayantaka,2025-04-06 15:39:32.506887,"Kulonprogo, Kulon Progo",/properti/kulon-progo/hos16915137/,Kulonprogo,Kulon Progo
Rumah Tengah Kota Jogja Strategis Murah Gaya Minimalis,990000000.0,3.0,2.0,1.0,75.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-04-05 15:39:32.506890,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16914514/,Umbulharjo,Yogyakarta
"Rumah Halaman Depan & Belakang Luas Di Palagan Dekat Hyatt, UGM",2250000000.0,3.0,3.0,3.0,538.0,180.0,"Rumah, Dekat Sekolah",MUJI RAHAYU,2025-04-05 15:39:32.506980,"Mlati, Sleman",/properti/sleman/hos16689109/,Mlati,Sleman
RUMAH BARU MINIMALIS 2 LANTAI DEKAT KE UGM,1970000000.0,4.0,3.0,1.0,137.0,140.0,"Rumah, Dekat Sekolah, Dekat Landmark",agung,2025-03-13 15:39:32.506998,"Condong Catur, Sleman",/properti/sleman/hos16800978/,Condong Catur,Sleman
Rumah Murah Di Jogja Bisa Kpr Tanpa Bank Dp Minim,270000000.0,2.0,1.0,1.0,60.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-03-29 15:39:32.507071,"Sedayu, Bantul",/properti/bantul/hos16748660/,Sedayu,Bantul
Rumah Mewah Di Lingkungan Perumahan Di Condong Catur Dekat UPN,2200000000.0,5.0,4.0,1.0,199.0,250.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",MUJI RAHAYU,2025-04-05 15:39:32.507081,"Depok, Sleman",/properti/sleman/hos16689483/,Depok,Sleman
"RUMAH BARU MODERN DALAM PERUM SUKOHARJO DEKAT KAMPUS UII, JL KALIURANG KM 13 JOGJA",875000000.0,3.0,2.0,1.0,107.0,70.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Rumah Jogja Jogja,2025-03-13 15:39:32.507097,"Ngaglik, Sleman",/properti/sleman/hos16138247/,Ngaglik,Sleman
Rumah Tinggal 3 Kamar Lokasi Tengah Kota Dekat Malioboro,2550000000.0,3.0,2.0,0.0,245.0,200.0,"Rumah, Dekat Akses Transportasi",DANIEL AGUNG,2025-03-13 15:39:32.507109,"Jetis, Yogyakarta",/properti/yogyakarta/hos16684525/,Jetis,Yogyakarta
Rumah Murah Di Argorejo Jogja Dekat Rs Ukdw Cafe Lalisa,270000000.0,2.0,1.0,1.0,60.0,30.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-03-29 15:39:32.507117,"Sedayu, Bantul",/properti/bantul/hos16683809/,Sedayu,Bantul
Siap Huni Rumah Cantik Dalam Perum Mukti Sukoharjo Residence Ngaglik Sleman,1200000000.0,2.0,1.0,0.0,101.0,56.0,"Rumah, Siap Huni, Dekat Tempat Wisata",Anna,2025-03-22 15:39:32.507121,"Ngaglik, Sleman",/properti/sleman/hos16683522/,Ngaglik,Sleman
Rumah Tinggal Dalam Perum Green Kuantan Sedayu Bantul,1250000000.0,3.0,1.0,0.0,147.0,56.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",SULISTYO RINI,2025-03-13 15:39:32.507122,"Sedayu, Bantul",/properti/bantul/hos16683496/,Sedayu,Bantul
Dijual Rumah Jogja Caturtunggal Depok Sleman Dekat Kampus Ugm,7600000000.0,7.0,7.0,1.0,406.0,369.0,"Rumah, Dekat Sekolah",Eka Lestari ERA iREA Jogja,2025-04-11 15:39:32.507133,"Depok, Sleman",/properti/sleman/hos16623840/,Depok,Sleman
Rumah Strategis Dekat Kampus Upn Maguwoharjo,1510000000.0,4.0,3.0,2.0,119.0,160.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Akses Transportasi",Ruth Wastu,2025-04-05 15:39:32.507134,"Depok, Sleman",/properti/sleman/hos16554255/,Depok,Sleman
"Dijual Rumah Modern Di Sleman Dekat Kampus Ugm, Lokasi Strategis",2089999999.9999998,3.0,3.0,1.0,109.0,150.0,"Rumah, Bebas Banjir, Dekat Sekolah",Ruth Wastu,2025-04-05 15:39:32.507136,"Mlati, Sleman",/properti/sleman/hos16552623/,Mlati,Sleman
"Villa Strategis Dijual di Tengah Kota Yogyakarta, Full Furnished, Lt 500m2",10000000000.0,5.0,6.0,0.0,500.0,650.0,"Rumah, Full Furnished, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Dewi Setyarini,2025-03-29 15:39:32.507138,"Danurejan, Yogyakarta",/properti/yogyakarta/hos16062281/,Danurejan,Yogyakarta
Jual Rumah Jogja Sayegan Sleman Dekat Pasar Cebongan,1300000000.0,4.0,3.0,1.0,476.0,150.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Eka Lestari ERA iREA Jogja,2025-04-11 15:39:32.507139,"Seyegan, Sleman",/properti/sleman/hos16551454/,Seyegan,Sleman
Rumah Murah Dekat Kampus Terpadu Uii,900000000.0,4.0,2.0,0.0,150.0,180.0,"Rumah, Dekat Sekolah, Dekat Landmark",Retno,2025-04-07 15:39:32.507140,"Ngaglik, Sleman",/properti/sleman/hos16551383/,Ngaglik,Sleman
RUMAH MEWAH 2 LANTAI MODERN DI PERUMAHAN CITRA GRAND MUTIARA JALAN WATES KM 9 GAMPING SLEMAN,1600000000.0,2.0,2.0,2.0,135.0,115.0,"Rumah, Full Furnished, Dekat Sekolah",Muhlisin panoramicland,2025-03-13 15:39:32.507143,"Gamping, Sleman",/properti/sleman/hos16550131/,Gamping,Sleman
Rumah 2 Lantai Siap Huni Dekat Pasar Cebongan,950000000.0,3.0,2.0,1.0,100.0,115.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Anang E Purnawan,2025-04-05 15:39:32.507144,"Mlati, Sleman",/properti/sleman/hos16486039/,Mlati,Sleman
Jual Rumah Mewah di Pakem Sleman,8500000000.0,8.0,4.0,8.0,1527.0,1000.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Landmark",Andyanto kurniawan,2025-03-29 15:39:32.507145,"Pakem, Sleman",/properti/sleman/hos16485392/,Pakem,Sleman
Rumah Murah Minimalis Dlm Perumahan Sorowajan Dkt Amplaz Dan Uin,1700000000.0,3.0,2.0,1.0,118.0,70.0,"Rumah, Dekat Sekolah",Faza Jogja ID Property,2025-04-05 15:39:32.507146,"Banguntapan, Bantul",/properti/bantul/hos16485044/,Banguntapan,Bantul
Rumah Bagus Modern Klasik di Ngaglik 5 Menit Ke Kampus Uii,1350000000.0,3.0,2.0,0.0,162.0,85.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Landmark",Lina Core,2025-03-29 15:39:32.507148,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076362/,Sleman,Yogyakarta
Rumah Bagus SHM Akses Jalan Arah Pantai Parangtritis Bantul,1500000000.0,4.0,2.0,2.0,353.0,300.0,"Rumah, Dekat Tempat Wisata",Vien Siswantoro,2025-04-11 15:39:32.507150,"Pundong, Bantul",/properti/bantul/hos16482555/,Pundong,Bantul
Rumah Bagus Tepi Jalan Dekat Candi Prambanan Sleman,2000000000.0,5.0,3.0,3.0,1213.0,300.0,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Vien Siswantoro,2025-04-11 15:39:32.507151,"Prambanan, Sleman",/properti/sleman/hos16481265/,Prambanan,Sleman
Jual Rumah Jogja Caturtunggal Depok Sleman Dekat Ugm,7000000000.0,14.0,4.0,2.0,499.0,300.0,"Rumah, Dekat Sekolah",Andreas ERA iREA,2025-03-29 15:39:32.507152,"Depok, Sleman",/properti/sleman/hos16481019/,Depok,Sleman
Rumah Cantik di Timur Jogja,780000000.0,2.0,2.0,2.0,102.0,61.0,Rumah,Wawan Nurpatria,2025-04-05 15:39:32.507154,"Kalasan, Sleman",/properti/sleman/hos16480030/,Kalasan,Sleman
Rumah 2 Lantai Strategis dekat Budi Mulia Dua Tajem Maguwo Jogja Bay,1500000000.0,5.0,3.0,2.0,125.0,150.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Gunawan Widi,2025-04-11 15:39:32.507155,"Depok, Sleman",/properti/sleman/hos16398713/,Depok,Sleman
Kemewahan Dan Keunggulan Dalam Satu Perumahan di Jangkang,380000000.0,2.0,1.0,1.0,90.0,36.0,"Rumah, Dekat Fasilitas Kesehatan",Nourmaan Dhito,2025-03-22 15:39:32.507158,"Ngaglik, Sleman",/properti/sleman/hos16397187/,Ngaglik,Sleman
Perumahan Ramah Lingkungan di Besi Jangkang Legalitas Shm,380000000.0,2.0,1.0,1.0,90.0,36.0,"Rumah, Dekat Fasilitas Kesehatan",Nourmaan Dhito,2025-03-22 15:39:32.507159,"Ngaglik, Sleman",/properti/sleman/hos16397044/,Ngaglik,Sleman
Surga Hunian Tersembunyi di Ngaglik Dekat Sungai Nyaman Dan Asri,250000000.0,2.0,1.0,1.0,76.0,36.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Nourmaan Dhito,2025-03-22 15:39:32.507160,"Ngaglik, Sleman",/properti/sleman/hos16396926/,Ngaglik,Sleman
Hunian Modern di Besi Jangkang Harga Terjangkau,250000000.0,2.0,1.0,1.0,76.0,36.0,"Rumah, Dekat Fasilitas Kesehatan",Nourmaan Dhito,2025-03-22 15:39:32.507162,"Ngaglik, Sleman",/properti/sleman/hos16396800/,Ngaglik,Sleman
Surga Rumah Pesan Bangun Idaman di Besi Jangkang,250000000.0,2.0,1.0,1.0,76.0,36.0,Rumah,Nourmaan Dhito,2025-03-22 15:39:32.507163,"Ngaglik, Sleman",/properti/sleman/hos16396592/,Ngaglik,Sleman
RUMAH MURAH SHM SLEMAN JOGJA BARAT BISA KPR STRATEGIS,349000000.0,2.0,1.0,1.0,113.0,50.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Hana Rohana,2025-04-11 15:39:32.507164,"Moyudan, Sleman",/properti/sleman/hos16394007/,Moyudan,Sleman
Rumah 2 Lantai Siap Huni Puri Niten Asri Tajem,550000000.0,3.0,1.0,1.0,85.0,80.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Anang E Purnawan,2025-04-05 15:39:32.507165,"Ngemplak, Sleman",/properti/sleman/hos16335149/,Ngemplak,Sleman
BANTING HARGA RUMAH MURAH JOGJA 3 LANTAI DLM RINGROAD DEKAT UGM,1570000000.0,5.0,4.0,2.0,143.0,200.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Ibadah",Hana Rohana,2025-04-11 15:39:32.507166,"Mlati, Sleman",/properti/sleman/hos16334363/,Mlati,Sleman
Rumah Baru Dalam Perumahan Jalan Palagan Km 9 Dekat Filosofi Kopi dan Sleman City Hall,1970000000.0,3.0,3.0,1.0,141.0,135.0,"Rumah, Dekat Sekolah",Muhlisin panoramicland,2025-03-22 15:39:32.507168,"Ngaglik, Sleman",/properti/sleman/hos16332059/,Ngaglik,Sleman
