title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota
Jual Rumah Konsep Klasik Modern Dekat Exit Toll Jor,509000000.0,3.0,2.0,1.0,72.0,48.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Ruth Wastu,2025-03-13 15:39:32.489333,"Sedayu, Bantul",/properti/bantul/hos14347266/,Sedayu,Bantul
"Rumah Di Perum Sekar Bakung Residence, Bangunharjo, Sewon, Bantul",990000000.0,3.0,2.0,1.0,105.0,90.0,Rumah,RINTO TANIZAR,2025-04-05 15:39:32.489622,"Sewon, Bantul",/properti/bantul/hos10848593/,Sewon,Bantul
Rumah Minimalis 2 Lantai Dalam Grand Permata Residence Sewon Bantul,1400000000.0,3.0,2.0,1.0,121.0,130.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bhery Pratomo,2025-04-06 15:39:32.489903,"Sewon, Bantul",/properti/bantul/hos18065006/,Sewon,Bantul
Rumah Siap Huni Baru Di Banguntapan Dekat Gembiraloka Zoo,1270000000.0,3.0,2.0,1.0,91.0,101.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Aryo Wastu,2025-04-06 15:39:32.489963,"Banguntapan, Bantul",/properti/bantul/hos18063042/,Banguntapan,Bantul
Rumah Siap Huni 2 Lantai Di Banguntapan Dekat Gembiraloka Zoo,1270000000.0,3.0,2.0,1.0,91.0,101.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Rozaq Wastu,2025-04-06 15:39:32.489967,"Banguntapan, Bantul",/properti/bantul/hos18062947/,Banguntapan,Bantul
Rumah Murah Scandinavian Hanya 400 Jt an Diskon 17 Jt Tamantirto,453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-06 15:39:32.489997,"Kasihan, Bantul",/properti/bantul/hos18062126/,Kasihan,Bantul
Rumah Murah Minimalis Diskon 17 Jt Cash Keras Tamantirto Kasihan,453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-06 15:39:32.490014,"Kasihan, Bantul",/properti/bantul/hos18061719/,Kasihan,Bantul
Rumah Murah Minimalis Diskon 17 Jt Cash Keras di Kasihan,453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-06 15:39:32.490018,"Kasihan, Bantul",/properti/bantul/hos18061613/,Kasihan,Bantul
Rumah Murah Minimalis Cash Keras Diskon 17 Jt di Tamantirto,453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-06 15:39:32.490028,"Kasihan, Bantul",/properti/bantul/hos18061419/,Kasihan,Bantul
"Rumah Murah, Siap Huni, 10 Menit Kampus 4 Uad Di Banguntapan",455000000.0,2.0,1.0,1.0,75.0,55.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Kaleb Wastu,2025-04-06 15:39:32.490068,"Banguntapan, Bantul",/properti/bantul/hos18059877/,Banguntapan,Bantul
Dijual Rumah Cantik Modern Minimalis Banyak Fasilitas Legalitas SHM Dekat Tugu Lilin Bangunjiwo,450000000.0,2.0,1.0,1.0,91.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-04-06 15:39:32.490100,"Kasihan, Bantul",/properti/bantul/hos18059252/,Kasihan,Bantul
Rumah Cantik Full Furinshed di Bantul Dekat Balong Waterpark,480000000.0,2.0,1.0,1.0,85.0,55.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Siska Core,2025-04-05 15:39:32.490148,"Banguntapan, Bantul",/properti/bantul/hos17985391/,Banguntapan,Bantul
Rumah Lingkungan Perumahan One Gate System Legalitas SHM,450000000.0,2.0,1.0,1.0,91.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-04-05 15:39:32.490320,"Kasihan, Bantul",/properti/bantul/hos17983007/,Kasihan,Bantul
"Dijual Rumah Scandinavian Diskon 17 Jt Cash Keras, Selangkah Kampus Umy",453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-05 15:39:32.490335,"Kasihan, Bantul",/properti/bantul/hos17982625/,Kasihan,Bantul
Jual Rumah Bantul Barat Alfamart Tugu Lilin Cocok Untuk Homestay,390000000.0,2.0,1.0,1.0,119.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nano Jayantaka,2025-04-05 15:39:32.490339,"Kasihan, Bantul",/properti/bantul/hos17982519/,Kasihan,Bantul
Rumah Bantul Cocok Untuk Homestay Dekat Kampus Umy,387000000.0,2.0,1.0,1.0,119.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nano Jayantaka,2025-04-05 15:39:32.490341,"Kasihan, Bantul",/properti/bantul/hos17982518/,Kasihan,Bantul
Rumah Dijual Bantul Dalam Perumahan 10 Menit Ke Kampus Umy,451000000.0,2.0,1.0,1.0,153.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nano Jayantaka,2025-04-05 15:39:32.490342,"Kasihan, Bantul",/properti/bantul/hos17982514/,Kasihan,Bantul
Rumah Dijual Bantul 10 Menit Ke Kampus Umy Cocok Untuk Homestay,454000000.0,2.0,1.0,1.0,153.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nano Jayantaka,2025-04-05 15:39:32.490343,"Kasihan, Bantul",/properti/bantul/hos17982501/,Kasihan,Bantul
"Dijual Rumah Scandinavian 400 Jt an Diskon 17 Jt, Dekat Kota Jogja",453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-05 15:39:32.490346,"Kasihan, Bantul",/properti/bantul/hos17982481/,Kasihan,Bantul
"Dijual Rumah Scandinavian Hanya 400 Jt an Diskon 17 Juta, Area Umy",453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-05 15:39:32.490352,"Kasihan, Bantul",/properti/bantul/hos17982372/,Kasihan,Bantul
"Rumah Murah, Siap Huni, 8 Menit Ke Kampus Umy Di Kasihan, Bantul",517000000.0,2.0,1.0,1.0,81.0,50.0,"Rumah, Siap Huni, Dekat Sekolah",HAGI WASTU,2025-03-29 15:39:32.490408,"Kasihan, Bantul",/properti/bantul/hos17483914/,Kasihan,Bantul
"Rumah Dijual Murah, Siap Huni Dekat Rs Pku Muhammadiyah Bantul",410000000.0,2.0,1.0,1.0,80.0,42.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Bintang Octaviano Wastu,2025-03-29 15:39:32.490441,"Bantul, Bantul",/properti/bantul/hos17930520/,Bantul,Bantul
Rumah dekat RS PKU Muhammadiyah di Bantul Kota Proses Bangun,450000000.0,2.0,1.0,1.0,80.0,45.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",hamdan nugroho,2025-03-29 15:39:32.490556,"Bantul, Bantul",/properti/bantul/hos17703794/,Bantul,Bantul
Rumah Modern Terbaru Dekat Polsek Sedayu Bantul,450000000.0,2.0,1.0,1.0,81.0,36.0,Rumah,Arlis Wastu,2025-03-29 15:39:32.490574,"Sedayu, Bantul",/properti/bantul/hos17927196/,Sedayu,Bantul
Rumah Scandinavian Murah Di Sedayu Siap Huni SHM,490000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Rozaq Wastu,2025-03-29 15:39:32.490597,"Sedayu, Bantul",/properti/bantul/hos17926472/,Sedayu,Bantul
Rumah Murah di Lingkungan Yang Asri Dan Nyaman Dekat Ringroad Umy,450000000.0,2.0,1.0,1.0,91.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-03-29 15:39:32.490630,"Kasihan, Bantul",/properti/bantul/hos17925372/,Kasihan,Bantul
"Rumah Murah, 5 Menit Dari Kantor Bupati Bantul",410000000.0,2.0,1.0,1.0,80.0,42.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Adi Sugeng Purnama Wastu,2025-03-22 15:39:32.490785,"Bantul, Bantul",/properti/bantul/hos17867971/,Bantul,Bantul
RUMAH BARU SIAP HUNI FULL FURNISH SHM DI SEDAYU,394000000.0,2.0,1.0,0.0,83.0,36.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490839,"Sedayu, Bantul",/properti/bantul/hos17833764/,Sedayu,Bantul
RUMAH MURAH SIAP HUNI DI SEDAYU BANTUL JOGJA,490000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490861,"Sedayu, Bantul",/properti/bantul/hos17833812/,Sedayu,Bantul
RUMAH MURAH SIAP HUNI DEKAT ISI BANTUL JOGJA,550000000.0,2.0,1.0,0.0,85.0,45.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Mey Wastu,2025-03-22 15:39:32.490882,"Sewon, Bantul",/properti/bantul/hos17833852/,Sewon,Bantul
RUMAH SIAP HUNI AKSES DEKAT JALAN RAYA DI SEDAYU,495000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490906,"Sedayu, Bantul",/properti/bantul/hos17833874/,Sedayu,Bantul
RUMAH MURAH SIAP HUNI DEKAT JL RAYA WATES,490000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490916,"Sedayu, Bantul",/properti/bantul/hos17833864/,Sedayu,Bantul
RUMAH MURAH CANTIK SHM DEKAT POLSEK SEDAYU,472000000.0,2.0,1.0,0.0,98.0,45.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Mey Wastu,2025-03-22 15:39:32.490962,"Sedayu, Bantul",/properti/bantul/hos17833944/,Sedayu,Bantul
RUMAH SIAP HUNI DEKAT UMY DI BANGUNJIWO BANTUL,425000000.0,2.0,2.0,0.0,107.0,55.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490968,"Kasihan, Bantul",/properti/bantul/hos17833991/,Kasihan,Bantul
RUMAH MURAH SIAP HUNI DIJUAL DI SEDAYU BANTUL,490000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.490997,"Sedayu, Bantul",/properti/bantul/hos17834067/,Sedayu,Bantul
RUMAH MURAH 3 MENIT DARI POLSEK SEDAYU BANTUL,385000000.0,2.0,1.0,0.0,73.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Mey Wastu,2025-03-22 15:39:32.491005,"Sedayu, Bantul",/properti/bantul/hos17834064/,Sedayu,Bantul
RUMAH MURAH DEKAT UMY DI BANGUNJIWO KASIHAN BANTUL,395000000.0,2.0,1.0,0.0,85.0,36.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Mey Wastu,2025-03-22 15:39:32.491016,"Kasihan, Bantul",/properti/bantul/hos17834091/,Kasihan,Bantul
RUMAH MURAH SIAP HUNI PALING LARIS DI SEDAYU,490000000.0,2.0,1.0,0.0,85.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.491022,"Sedayu, Bantul",/properti/bantul/hos17834085/,Sedayu,Bantul
Rumah Mewah Minimalis Modern Dekat Kampus Mercu Buana,495000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.491069,"Sedayu, Bantul",/properti/bantul/hos17864827/,Sedayu,Bantul
Rumah Cantik Dan Murah Di Perkotaan Dekat Jalan Raya Wates,495000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.491073,"Sedayu, Bantul",/properti/bantul/hos17864773/,Sedayu,Bantul
Dekat Flyover Janti Rumah Semi Furnished Cluster 900 Jutaan SHM,950000000.0,3.0,2.0,1.0,109.0,75.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan",Novika Novie,2025-03-22 15:39:32.491097,"Banguntapan, Bantul",/properti/bantul/hos17863246/,Banguntapan,Bantul
Rumah Full Furnished Dalam Perum di Bantul dekat Kampus UAD 4,520000000.0,2.0,1.0,1.0,85.0,55.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Siska Core,2025-03-22 15:39:32.491113,"Banguntapan, Bantul",/properti/bantul/hos17862588/,Banguntapan,Bantul
RUMAH MURAH SIAP HUNI DI SEDAYU DEKAT MERCU BUANA,490000000.0,2.0,1.0,0.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.491147,"Sedayu, Bantul",/properti/bantul/hos17834138/,Sedayu,Bantul
RUMAH BARU SIAP HUNI FULL FURNISH DI SEDAYU BANTUL,394000000.0,2.0,1.0,1.0,83.0,36.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Lisa Wastu,2025-03-13 15:39:32.491171,"Sedayu, Bantul",/properti/bantul/hos17807747/,Sedayu,Bantul
Rumah Baru Siap Huni Modern Minimalis Di Bantul,475000000.0,2.0,1.0,1.0,83.0,46.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",PT SARASWANTI HASIL MAKMUR,2025-03-13 15:39:32.491253,"Bantul, Bantul",/properti/bantul/hos17803805/,Bantul,Bantul
"Rumah Minimalis Idaman, Dekat Kampus UMY dan Kampus ISI",425000000.0,2.0,1.0,1.0,107.0,55.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Salva Wastu,2025-03-13 15:39:32.491304,"Kasihan, Bantul",/properti/bantul/hos17800884/,Kasihan,Bantul
Rumah Minimalis dalam Perumahan One Gate System di Jalan Pleret km4 Bantul,450000000.0,2.0,1.0,1.0,73.0,36.0,"Rumah, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Dyah Okta,2025-03-29 15:39:32.491347,"Banguntapan, Bantul",/properti/bantul/hos17749015/,Banguntapan,Bantul
Rumah Bagus Full Furnished Siap Huni Dalam Perum di Banguntapan,520000000.0,2.0,1.0,1.0,85.0,55.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Lina Core,2025-03-13 15:39:32.491369,"Banguntapan, Bantul",/properti/bantul/hos17742820/,Banguntapan,Bantul
Rumah Baru Cantik Modern Minimalis Di Bantul Kota,493000000.0,2.0,1.0,1.0,92.0,46.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",PT SARASWANTI HASIL MAKMUR,2025-03-13 15:39:32.491386,"Bantul, Bantul",/properti/bantul/hos17745871/,Bantul,Bantul
Rumah di Bantul Padat Perumahan Dekat Kampus Umy,454000000.0,2.0,1.0,1.0,119.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Rudi Haryono,2025-04-12 13:39:32.491682,"Bantul, Bantul",/properti/bantul/hos16464996/,Bantul,Bantul
Rumah Konsep Minimalis Modern Dalam Perumahan di Banguntapan,429000000.0,2.0,1.0,1.0,73.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Lina Core,2025-04-11 15:39:32.492940,"Banguntapan, Bantul",/properti/bantul/hos16076519/,Banguntapan,Bantul
Rumah Bagus Siap Huni Dalam Perum 5 Menit Kampus 4 Uad,1100000000.0,3.0,2.0,1.0,137.0,75.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Sekolah",Lina Core,2025-03-13 15:39:32.493060,"Banguntapan, Bantul",/properti/bantul/hos16076595/,Banguntapan,Bantul
Dijual Rumah Murah Siap Huni d Sewon Pendowoharjo Kasongan,425000000.0,2.0,1.0,1.0,85.0,45.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Tempat Ibadah",Faruq Akbar,2025-03-13 15:39:32.493079,"Bambanglipuro, Bantul",/properti/bantul/hos16239697/,Bambanglipuro,Bantul
Jual Rumah Dekat Terminal Giwangan,440000000.0,2.0,1.0,1.0,63.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Muttaqim nurcholik,2025-03-13 15:39:32.493242,"Banguntapan, Bantul",/properti/bantul/hos15627381/,Banguntapan,Bantul
Unit Terakhir Dekat Kampus Umy Bisa Kpr SHM Ready,449000000.0,2.0,1.0,2.0,153.0,40.0,"Rumah, Dekat Sekolah",DKirana Maison,2025-04-05 15:39:32.493291,"Kasihan, Bantul",/properti/bantul/hos15259531/,Kasihan,Bantul
Dijual Cepat Rumah Dalam Cluster Bangunjiwo Jogja SHM Ready,452000000.0,2.0,1.0,1.0,153.0,40.0,Rumah,DKirana Maison,2025-04-05 15:39:32.493294,"Kasihan, Bantul",/properti/bantul/hos15259387/,Kasihan,Bantul
Dijual Rumah Jogja Dalam Cluster SHM Ready Bonus Melimpah,449000000.0,2.0,1.0,1.0,153.0,40.0,Rumah,DKirana Maison,2025-04-05 15:39:32.493296,"Kasihan, Bantul",/properti/bantul/hos15259345/,Kasihan,Bantul
Dijual Rumah Unit Terakhir Dekat Lapangan Kasihan SHM,456000000.0,2.0,1.0,1.0,153.0,40.0,Rumah,DKirana Maison,2025-04-05 15:39:32.493298,"Kasihan, Bantul",/properti/bantul/hos15259324/,Kasihan,Bantul
Satu Unit Terakhir Rumah Dijual Dekat Kampus Umy,450000000.0,2.0,1.0,2.0,153.0,40.0,"Rumah, Dekat Sekolah",DKirana Maison,2025-04-05 15:39:32.493299,"Kasihan, Bantul",/properti/bantul/hos15259262/,Kasihan,Bantul
Jual Rumah Jogja Daerah Tamanan Banguntapan,440000000.0,2.0,1.0,1.0,63.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Muttaqim nurcholik,2025-03-13 15:39:32.493334,"Banguntapan, Bantul",/properti/bantul/hos15014177/,Banguntapan,Bantul
Rumah 2 Lantai di Perum Metro Harmony Kasihan Bantul,1250000000.0,3.0,2.0,0.0,105.0,135.0,"Rumah, Dekat Sekolah",SULISTYO RINI,2025-03-13 15:39:32.493371,"Bantul, Bantul",/properti/bantul/hos14775503/,Bantul,Bantul
Jual Rumah Murah di Banguntapan,475000000.0,2.0,1.0,1.0,73.0,60.0,Rumah,Andyanto kurniawan,2025-03-13 15:39:32.493411,"Banguntapan, Bantul",/properti/bantul/hos14458214/,Banguntapan,Bantul
DIJUAL RUMAH MEWAH DI JOGJA 2 LANTAI DEKAT JEC,1270000000.0,3.0,2.0,1.0,91.0,100.0,"Rumah, Bebas Banjir, Dekat Akses Transportasi, Dekat Sekolah",Ruth Wastu,2025-03-13 15:39:32.493435,"Banguntapan, Bantul",/properti/bantul/hos14339132/,Banguntapan,Bantul
Rumah Baru Konsep Modern Dekat Kampus Mercubuana Jalan Wates,499000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lina Core,2025-03-13 15:39:32.493952,"Sedayu, Bantul",/properti/bantul/hos16076635/,Sedayu,Bantul
Rumah Minimalis 300 Jutaan Siap Bangun Bantul Dekat Kampus Umy,385000000.0,2.0,1.0,1.0,78.0,36.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Lina Core,2025-03-13 15:39:32.493953,"Kasihan, Bantul",/properti/bantul/hos16076638/,Kasihan,Bantul
Rumah Dijual Bantul Barat Alfamart Tugu Lilin Dalam Perumahan,470000000.0,2.0,1.0,1.0,119.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Mia,2025-04-08 15:39:32.494109,"Bantul, Bantul",/properti/bantul/hos15697273/,Bantul,Bantul
Sertifikat Hak Milik Sisa 2 Unit Lokasi Bangunjiwo,440000000.0,2.0,1.0,1.0,95.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Nurul,2025-03-13 15:39:32.494198,"Kasihan, Bantul",/properti/bantul/hos15390004/,Kasihan,Bantul
RUMAH CANTIK LIMASAN - DALAM PERUMAHAN BARU 12 UNIT DENGAN LOKASI SANGAT STRATEGIS DEKAT GIWANGAN DAN KAMPUS UAD,475000000.0,2.0,1.0,1.0,76.0,55.0,"Rumah, Dekat Sekolah",Muhlisin panoramicland,2025-03-29 15:39:32.494321,"Banguntapan, Bantul",/properti/bantul/hos14554953/,Banguntapan,Bantul
Jual Rumah di Pondok Permai Tamantirto Dekat UMY,1300000000.0,3.0,1.0,1.0,118.0,118.0,"Rumah, Full Furnished",Andyanto kurniawan,2025-03-13 15:39:32.494372,"Kasihan, Bantul",/properti/bantul/hos14392133/,Kasihan,Bantul
Rumah Modern Minimalis 400 Jutaan Jogja Dekat Kampus Yogyakarta,450000000.0,2.0,1.0,1.0,97.0,45.0,"Rumah, Dekat Sekolah",Santi Property Jogja Realty,2025-03-22 15:39:32.494507,"Sedayu, Bantul",/properti/bantul/hos13513237/,Sedayu,Bantul
Promo September Bonus Set Sofa Cantik Rumah Modern Hanya 5 Menit Dari Umy,420000000.0,2.0,1.0,1.0,90.0,45.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Paul Borneo,2025-04-11 15:39:32.495085,"Bantul, Bantul",/properti/bantul/hos18105711/,Bantul,Bantul
Rumah Dekat Kota Jogja di Jl Wonosari Km 12 Pinggir Aspal Siap Bangun,440000000.0,2.0,1.0,1.0,80.0,44.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Hamdan Nugroho,2025-04-11 15:39:32.495101,"Piyungan, Bantul",/properti/bantul/hos18104855/,Piyungan,Bantul
"Scandinavian 400 Jt an Diskon 17 Jt, Dekat Kota Jogja",453000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-11 15:39:32.495110,"Kasihan, Bantul",/properti/bantul/hos18104539/,Kasihan,Bantul
Rumah Murah Scandinavian 400 Jt an Diskon 17 Jt Kasihan,449000000.0,2.0,1.0,1.0,80.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Hatta (Adi Jaya Berlian Property),2025-04-11 15:39:32.495115,"Kasihan, Bantul",/properti/bantul/hos18104467/,Kasihan,Bantul
Dijual Hunian Baru Unfurnished Bisa Bata Merah Atau Hebel Harga Terjangkau,398000000.0,2.0,1.0,1.0,45.0,90.0,"Rumah, Dekat Sekolah",Paul Borneo,2025-04-11 15:39:32.495162,"Kasihan, Bantul",/properti/bantul/hos18102522/,Kasihan,Bantul
Rumah Bagus Full Furnished Dalam Perumahan di Jogja,480000000.0,2.0,1.0,2.0,85.0,55.0,"Rumah, Full Furnished",Mas Faridl Properti Jogja,2025-04-11 15:39:32.495163,"Banguntapan, Bantul",/properti/bantul/hos18102406/,Banguntapan,Bantul
Rumah Cocok Untuk Investasi Lokasi Dekat Kampus Umy Legalitas SHM,450000000.0,2.0,1.0,1.0,90.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Paul Borneo,2025-04-11 15:39:32.495221,"Kasihan, Bantul",/properti/bantul/hos18100826/,Kasihan,Bantul
"Rumah Murah, Siap Huni, Hanya 11 Menit Ke Umy",425000000.0,2.0,2.0,1.0,107.0,55.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Bintang Octaviano Wastu,2025-04-05 15:39:32.495267,"Kasihan, Bantul",/properti/bantul/hos18047587/,Kasihan,Bantul
"Dijual Rumah Bagus Siap Huni 2LT Di Banguntapan, Bantul",1270000000.0,3.0,2.0,2.0,91.0,100.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Sekolah",Kaleb Wastu,2025-04-05 15:39:32.495294,"Banguntapan, Bantul",/properti/bantul/hos18046807/,Banguntapan,Bantul
Rumah Baru Minimalis Modern 7 Menit Ke Kampus 4 Uad,399000000.0,2.0,1.0,0.0,73.0,40.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah",Siska Core,2025-03-22 15:39:32.495394,"Banguntapan, Bantul",/properti/bantul/hos16075958/,Banguntapan,Bantul
Rumah Murah Di Sewon Siap Huni Dekat Jl Imogiri Barat,495000000.0,2.0,1.0,1.0,85.0,45.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Tempat Wisata",Rozaq Wastu,2025-03-22 15:39:32.495423,"Sewon, Bantul",/properti/bantul/hos17907264/,Sewon,Bantul
"Rumah Cantik 2 Lantai Siap Huni Paling Murah Di Kotagede, Jogja",1270000000.0,3.0,2.0,1.0,91.0,101.0,"Rumah, Siap Huni, Bebas Banjir, Dekat Akses Transportasi",Missa Wastu,2025-03-22 15:39:32.495439,"Banguntapan, Bantul",/properti/bantul/hos17907005/,Banguntapan,Bantul
"Rumah Murah Dan Strategis Hanya 4 Menit Dari Jl Raya Wates, Jogja",495000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.495544,"Sedayu, Bantul",/properti/bantul/hos17903491/,Sedayu,Bantul
"Dijual Rumah Minimalis Modern Dekat Kampus Mercu Buana, Jogja",495000000.0,2.0,1.0,1.0,84.0,45.0,"Rumah, Siap Huni, Dekat Sekolah",Mey Wastu,2025-03-22 15:39:32.495547,"Sedayu, Bantul",/properti/bantul/hos17903436/,Sedayu,Bantul
Rumah Baru Dan Modern Minimalis Di Bantul,451000000.0,2.0,1.0,1.0,84.0,36.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",PT SARASWANTI HASIL MAKMUR,2025-03-15 15:39:32.495686,"Bantul, Bantul",/properti/bantul/hos17843509/,Bantul,Bantul
RUMAH BARU DEKAT KAMPUS UMY BANGUNJIWO BANTUL YOGYAKARTA,499000000.0,2.0,1.0,1.0,105.0,60.0,"Rumah, Dekat Sekolah",Faridah Property,2025-03-15 15:39:32.495852,"Kasihan, Bantul",/properti/bantul/hos17507233/,Kasihan,Bantul
"Rumah Cluster Bangunjiwo Kasihan Dkt Kampus Umy Jogja.free Semua Biaya!!, Bantul",495000000.0,2.0,1.0,1.0,79.0,45.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Reza erlinda,2025-03-13 15:39:32.496001,"Kasihan, Bantul",/properti/bantul/hos17730064/,Kasihan,Bantul
Jual Rumah di Wirokerten Banguntapan,435000000.0,2.0,1.0,1.0,75.0,55.0,"Rumah, Full Furnished, Dekat Akses Transportasi",Andyanto kurniawan,2025-03-13 15:39:32.496624,"Banguntapan, Bantul",/properti/bantul/hos17443112/,Banguntapan,Bantul
